tweet_id,safe_text,label,agreement,cleaned_safe_text
B6LAVIED,"“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” <user>",0.0,1.0,user on average people who complain live longer releasing this tension increase immunity and boost their health user
FIX6CNRQ,I want to see an child that has actually been 'injured' by a vaccine.(vaccine injury isn't an injection site reaction) not an apocryphal one,1.0,1.0,i want to see an child that ha actually been injured by a vaccine vaccine injury isn t an injection site reaction not an apocryphal one
PDJHCBO2,<user> Obamacare  took millions of dollars from CDC that's why we have no vaccine thank the Democrats,1.0,0.6666666666666666,user obamacare took million of dollar from cdc that s why we have no vaccine thank the democrat
4SQXGFC5,US measles count rises to 121; most linked to Disneyland: Health officials say the number of measles cases in the… <url>,0.0,1.0,u measles count rise to most linked to disneyland health official say the number of measles case in the url
RXSY4DHK,HB71 [Update] Providing for hospital care or assistance necessitated by traumatic injury immunity. <url>,0.0,1.0,hb update providing for hospital care or assistance necessitated by traumatic injury immunity url
COX6E34T,<user> <user> / There is no gray area in this issue. Measles are highly contagious. Vaccinate.,1.0,1.0,user user there is no gray area in this issue measles are highly contagious vaccinate
57ZIT7C9,<user> <user> perhaps the millions of children that die around the world for lack of access to vaccines. I'm probably talking about them.,1.0,1.0,user user perhaps the million of child that die around the world for lack of access to vaccine i m probably talking about them
XB2ZLWGY,"<user> I have lived in countries in Africa where polio, measles, and a host of other preventable diseases ravages communities.",1.0,0.6666666666666666,user i have lived in country in africa where polio measles and a host of other preventable disease ravage community
BHZLWL53,"""<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health."" Woohoo! ;)",0.0,1.0,user on average people who complain live longer releasing this tension increase immunity and boost their health woohoo
KZNYZ6BJ,"<user> probably worse. Denying the Holocaust is hateful, but it doesn't put my kids at risk like not getting vaccinated does.",1.0,1.0,user probably worse denying the holocaust is hateful but it doesn t put my kid at risk like not getting vaccinated doe
UI8XOBTL,<user> Unless U Leave The US You'll Not Need Smallpox Vaccine. We Eliminated A Disease. Think About That. TotalEliminationOf Disease,1.0,0.6666666666666666,user unless u leave the u you ll not need smallpox vaccine we eliminated a disease think about that totaleliminationof disease
TRSTUBJQ,Baby NORTE survived his 1st vaccines! This boo boo stayin in the Fam 💙#abkc #oldeenglishbulldogge #likes #love #cute <url>,1.0,0.6666666666666666,baby norte survived his st vaccine this boo boo stayin in the fam abkc oldeenglishbulldogge like love cute url
P9E3XE9N,Stuffing my brain with 3 chapters worth of immunity responses and infection. #procrastinationgamesostrong,0.0,1.0,stuffing my brain with chapter worth of immunity response and infection procrastinationgamesostrong
QXS0DQRT,<user> maybe Dahl will awaken them. Washington Post featured Death of Olivia. Shouldn't we demand IQ scores for elected officials? #measles,0.0,1.0,user maybe dahl will awaken them washington post featured death of olivia shouldn t we demand iq score for elected official measles
T32YKGKC,<user> Childhood vaccination? OSHA? Great question!,-1.0,0.3333333333333333,user childhood vaccination osha great question
2J3KVQ5J,HB2370 [Engross] Public health and safety; animal quarantine; requiring rabies vaccination; effective date. <url>,0.0,0.6666666666666666,hb engross public health and safety animal quarantine requiring rabies vaccination effective date url
MV74H0WA,Have all  players been vaccinated against measles? Is proof of immunity policy? Opportunity to encourage those previously misled #SuperBowl,0.0,0.6666666666666666,have all player been vaccinated against measles is proof of immunity policy opportunity to encourage those previously misled superbowl
OU5LMYGO,"Grabbin tht Taylor Allderdice, Maad Kid, Black Album, The Documentary, The Massacre, Diplomatic Immunity, Urban Legend,The B Coming on vinyl",0.0,1.0,grabbin tht taylor allderdice maad kid black album the documentary the massacre diplomatic immunity urban legend the b coming on vinyl
5S6FH2BP,Outbreak fears rise as childhood immunization exemptions increase: The percentage of Arizona parents citing personal... <url>,-1.0,0.3333333333333333,outbreak fear rise a childhood immunization exemption increase the percentage of arizona parent citing personal url
DC1GOWJY,"Vaccinations 5¢, MMR Free #noesocute #sanfrancisco @ Noe So Cute Sign <url>",0.0,0.6666666666666666,vaccination mmr free noesocute sanfrancisco noe so cute sign url
IIAPBG6E,".<user> is leading &amp; participating in the 1st cross-border vaccination campaign into #Syria, immunizing children. <url>",1.0,1.0,user is leading amp participating in the st cross border vaccination campaign into syria immunizing child url
78BIFAOH,Finally!! Someone explains it in a way everyone can understand. So how do vaccines cause Autism? <url>,-1.0,0.6666666666666666,finally someone explains it in a way everyone can understand so how do vaccine cause autism url
UH7TY03X,"To teach our children virtue? MT""<user> &amp; #HPV : a  childhood vaccine against #cancer  <url>",0.0,1.0,to teach our child virtue mt user amp hpv a childhood vaccine against cancer url
UXQ9W49V,"CA commuters, students warned: You might have measles: (CNN) — Could simply sitting on a train or in a classroom... <url>",0.0,1.0,ca commuter student warned you might have measles cnn could simply sitting on a train or in a classroom url
XUB1NJE8,<user> She's probably built up an immunity to the Jesus jokes by now though so we're fine haha.,0.0,0.6666666666666666,user she s probably built up an immunity to the jesus joke by now though so we re fine haha
6UF1EI2N,Measles and Your Family: Texas Health Allen Shares Information to Help Parents <url>,0.0,1.0,measles and your family texas health allen share information to help parent url
7NP3LMQ5,<user> 3 billion paid out to vaccine injuries/deaths and that's anecdotal?!,-1.0,1.0,user billion paid out to vaccine injury death and that s anecdotal
PJR65DFY,<user> HPV vaccine info. Parents shd decide if best 2 get their children vaccinated. <url>,-1.0,0.3333333333333333,user hpv vaccine info parent shd decide if best get their child vaccinated url
D6E89LCS,"My family was going to California and Disneyland in July but that might not happen now, because DISNEYLAND HAS MEASLES!!!👍😡",0.0,1.0,my family wa going to california and disneyland in july but that might not happen now because disneyland ha measles
FOQJXLIO,<user> I LOVE my mmr :),0.0,1.0,user i love my mmr
YMKNU92A,Arizona Cardiologist Responds to Critics Regarding Measles and Vaccines <url> via <user>,0.0,0.6666666666666666,arizona cardiologist responds to critic regarding measles and vaccine url via user
FAOJ9UTU,We've got Karen Long from the <user> Health Department in studio this morning to talk about adult vaccinations.,0.0,1.0,we ve got karen long from the user health department in studio this morning to talk about adult vaccination
XUVTC7IW,<user> <user> vaccines KILL babies <url>,-1.0,1.0,user user vaccine kill baby url
KNQQ0DZY,"#pharmaceutical Vaccine Pharmaceutical Sales Representative - InventivHealth -  Houston, TX  <url>",0.0,0.6666666666666666,pharmaceutical vaccine pharmaceutical sale representative inventivhealth houston tx url
RPKPEZ3U,Told yah it's measles. I get the credit. MUHAHAHAHA!! Merry Christmas daddy ching baluuuut <user> 🐣🎅🎄🎁,0.0,1.0,told yah it s measles i get the credit muhahahaha merry christmas daddy ching baluuuut user
M8RV05LJ,"<user> with the current outbreak of measles they are suggesting adults get a booster for measles, mumps and rubella.",1.0,1.0,user with the current outbreak of measles they are suggesting adult get a booster for measles mumps and rubella
UH8WCL0U,Another Study Finds No Link Between MMR Vaccine and Autism <url>,1.0,1.0,another study find no link between mmr vaccine and autism url
6G6YTLFY,"""with ebola people hoped, wished &amp; prayed for a vaccine. w/ #measles we have one."" -<user> telling it like it is! #vaccinateyourkids",1.0,1.0,with ebola people hoped wished amp prayed for a vaccine w measles we have one user telling it like it is vaccinateyourkids
ZDFJXQJ4,"<user> <user> 🎶Dear Prudence, won't you vaccinate your kids...🎶",1.0,1.0,user user dear prudence won t you vaccinate your kid
0I4OZ19J,"ACIP Updates Guidelines for Preventing Measles, Mumps, and Rubella. <url>",0.0,0.6666666666666666,acip update guideline for preventing measles mumps and rubella url
1P32OKU1,"Parents not wanting their kids to have vaccines to go to school. Claim ""their"" kids r being held ""hostage"". What about mine sick from them?",1.0,0.6666666666666666,parent not wanting their kid to have vaccine to go to school claim their kid r being held hostage what about mine sick from them
PPZC548D,<user> parents have an illusion that vaccines are a problem. It is all a witch hunt. The lack of vaccination is already killing babies,1.0,1.0,user parent have an illusion that vaccine are a problem it is all a witch hunt the lack of vaccination is already killing baby
WN366XKZ,"RT: <user> Hide your kids, hide your wife...everyone's about to get fucking measles.",0.0,1.0,rt user hide your kid hide your wife everyone s about to get fucking measles
VGU16TPD,"Parents who DON'T vaccinate their kids. 
Table open for discussion .

(I have a pt with measles today btw)
Smdh",0.0,0.6666666666666666,parent who don t vaccinate their kid table open for discussion i have a pt with measles today btw smdh
XVHYPP4R,“<user> My children will not be vaccinated.”🙌🙌🙌🙌🙌,-1.0,0.6666666666666666,user my child will not be vaccinated
6XVF5J6U,Seeing a major increase in health startups at #ycdemoday. This entrepreneur is working on a synthetic HIV vaccine. <url>,0.0,0.6666666666666666,seeing a major increase in health startup at ycdemoday this entrepreneur is working on a synthetic hiv vaccine url
7MD7OVRM,I get sums and lumps like measles,0.0,1.0,i get sum and lump like measles
EEJ1ANAV,"""<user> Nationalism is an infantile disease. It is the measles of mankind.""",0.0,1.0,user nationalism is an infantile disease it is the measles of mankind
5AGVY5R9,<user> deep! Did u mention these vaccines given to kids at such young ages?? And any new college acceptance letters??,1.0,0.6666666666666666,user deep did u mention these vaccine given to kid at such young age and any new college acceptance letter
90ET0BA1,CDC - increased cancer risk from polio vaccine <url>,-1.0,0.6666666666666666,cdc increased cancer risk from polio vaccine url
XIAX4DXY,Lawyer Wants Oakland County Judge To Order Measles Shots For 4 Children: A judge could decide whether to order four… <url>,0.0,0.6666666666666666,lawyer want oakland county judge to order measles shot for child a judge could decide whether to order four url
